donation_id,volunteer_id,amount,date
DON_50581,VOL_10040,50.0,2025-12-04
DON_50582,VOL_10040,10.0,2025-12-14
DON_50583,VOL_10040,25.0,2025-12-25
DON_50584,VOL_10040,10.0,2026-01-01
DON_50585,VOL_10040,10.0,2026-01-22
DON_50586,VOL_10040,50.0,2026-02-19
DON_50587,VOL_10040,25.0,2026-03-08
DON_50588,VOL_10040,25.0,2026-04-09
DON_50589,VOL_10041,10.0,2025-02-02
DON_50590,VOL_10041,50.0,2025-03-02
DON_50591,VOL_10041,10.0,2025-03-27
DON_50592,VOL_10041,25.0,2025-04-13
DON_50593,VOL_10041,10.0,2025-04-17
DON_50594,VOL_10041,10.0,2025-04-27
DON_50595,VOL_10041,10.0,2025-05-04
DON_50596,VOL_10041,100.0,2025-05-08
DON_50597,VOL_10041,10.0,2025-05-11
DON_50598,VOL_10041,10.0,2025-05-18
DON_50599,VOL_10041,25.0,2025-07-20
DON_50600,VOL_10041,10.0,2025-07-27
DON_50601,VOL_10041,10.0,2025-08-03
DON_50602,VOL_10041,50.0,2025-08-10
DON_50603,VOL_10041,25.0,2025-08-28
DON_50604,VOL_10041,10.0,2025-09-11
DON_50605,VOL_10041,25.0,2025-09-28
DON_50606,VOL_10041,50.0,2025-10-30
DON_50607,VOL_10041,10.0,2025-11-13
DON_50608,VOL_10041,25.0,2025-11-13
DON_50609,VOL_10041,10.0,2025-12-04
DON_50610,VOL_10041,10.0,2025-12-07
DON_50611,VOL_10041,10.0,2026-01-08
DON_50612,VOL_10041,25.0,2026-01-15
DON_50613,VOL_10041,10.0,2026-02-08
DON_50614,VOL_10041,10.0,2026-02-12
DON_50615,VOL_10041,50.0,2026-02-12
DON_50616,VOL_10041,100.0,2026-02-15
DON_50617,VOL_10041,10.0,2026-03-19
DON_50618,VOL_10041,25.0,2026-04-05
DON_50619,VOL_10041,10.0,2026-04-23
DON_50620,VOL_10042,50.0,2025-04-17
DON_50621,VOL_10042,50.0,2025-05-29
DON_50622,VOL_10042,100.0,2025-07-13
DON_50623,VOL_10042,10.0,2025-07-20
DON_50624,VOL_10042,50.0,2025-08-14
DON_50625,VOL_10042,10.0,2025-08-17
DON_50626,VOL_10042,25.0,2025-11-06
DON_50627,VOL_10042,10.0,2025-11-16
DON_50628,VOL_10042,10.0,2025-12-04
DON_50629,VOL_10042,25.0,2025-12-07
DON_50630,VOL_10042,10.0,2025-12-25
DON_50631,VOL_10042,25.0,2026-03-08
DON_50632,VOL_10042,10.0,2026-03-26
DON_50633,VOL_10042,10.0,2026-04-16
DON_50634,VOL_10042,10.0,2026-04-30
DON_50635,VOL_10042,100.0,2026-04-30
DON_50636,VOL_10043,10.0,2025-05-11
DON_50637,VOL_10043,25.0,2025-05-15
DON_50638,VOL_10043,10.0,2025-05-29
DON_50639,VOL_10043,10.0,2025-06-12
DON_50640,VOL_10043,10.0,2025-07-06
DON_50641,VOL_10043,25.0,2025-07-20
DON_50642,VOL_10043,10.0,2025-08-21
DON_50643,VOL_10043,25.0,2025-10-02
DON_50644,VOL_10043,10.0,2025-10-16
DON_50645,VOL_10043,10.0,2025-10-23
DON_50646,VOL_10043,10.0,2025-10-26
DON_50647,VOL_10043,25.0,2025-11-09
DON_50648,VOL_10043,25.0,2025-12-04
DON_50649,VOL_10043,25.0,2025-12-28
DON_50650,VOL_10043,25.0,2025-12-28
DON_50651,VOL_10043,100.0,2026-01-29
DON_50652,VOL_10043,10.0,2026-02-08
DON_50653,VOL_10043,10.0,2026-02-12
DON_50654,VOL_10043,25.0,2026-03-12
DON_50655,VOL_10043,25.0,2026-03-15
DON_50656,VOL_10043,100.0,2026-03-26
DON_50657,VOL_10043,25.0,2026-04-09
DON_50658,VOL_10043,25.0,2026-04-16
DON_50659,VOL_10043,10.0,2026-04-16
DON_50660,VOL_10043,10.0,2026-04-19
DON_50661,VOL_10043,100.0,2026-04-30
DON_50662,VOL_10044,100.0,2025-02-23
DON_50663,VOL_10044,25.0,2025-02-27
DON_50664,VOL_10044,10.0,2025-03-16
DON_50665,VOL_10044,100.0,2025-04-13
DON_50666,VOL_10044,10.0,2025-05-15
DON_50667,VOL_10044,10.0,2025-05-18
DON_50668,VOL_10044,50.0,2025-08-14
DON_50669,VOL_10044,100.0,2025-08-24
DON_50670,VOL_10044,25.0,2025-09-28
DON_50671,VOL_10044,10.0,2025-11-06
DON_50672,VOL_10044,10.0,2025-11-20
DON_50673,VOL_10044,50.0,2025-11-23
DON_50674,VOL_10044,25.0,2025-12-28
DON_50675,VOL_10044,100.0,2026-01-25
DON_50676,VOL_10044,25.0,2026-01-29
DON_50677,VOL_10044,50.0,2026-02-26
DON_50678,VOL_10044,100.0,2026-03-05
DON_50679,VOL_10044,10.0,2026-03-08
DON_50680,VOL_10044,25.0,2026-03-12
DON_50681,VOL_10044,25.0,2026-03-22
DON_50682,VOL_10044,100.0,2026-04-23
DON_50683,VOL_10045,25.0,2025-04-17
DON_50684,VOL_10046,50.0,2025-02-27
DON_50685,VOL_10046,10.0,2025-03-13
DON_50686,VOL_10046,50.0,2025-03-27
DON_50687,VOL_10046,10.0,2025-04-06
DON_50688,VOL_10046,25.0,2025-04-17
DON_50689,VOL_10046,50.0,2025-07-06
DON_50690,VOL_10046,50.0,2025-07-17
DON_50691,VOL_10046,10.0,2025-07-20
DON_50692,VOL_10046,25.0,2025-07-20
DON_50693,VOL_10046,25.0,2025-07-27
DON_50694,VOL_10046,10.0,2025-08-10
DON_50695,VOL_10046,10.0,2025-08-17
DON_50696,VOL_10046,10.0,2025-09-14
DON_50697,VOL_10046,10.0,2025-10-19
DON_50698,VOL_10046,10.0,2025-10-26
DON_50699,VOL_10046,50.0,2025-10-30
DON_50700,VOL_10046,10.0,2025-10-30
DON_50701,VOL_10046,25.0,2025-11-06
DON_50702,VOL_10046,10.0,2025-11-23
DON_50703,VOL_10046,100.0,2025-12-04
DON_50704,VOL_10046,25.0,2026-01-01
DON_50705,VOL_10046,100.0,2026-01-04
DON_50706,VOL_10046,25.0,2026-01-08
DON_50707,VOL_10046,50.0,2026-01-18
DON_50708,VOL_10046,10.0,2026-01-22
DON_50709,VOL_10046,10.0,2026-02-12
DON_50710,VOL_10046,25.0,2026-02-15
DON_50711,VOL_10046,10.0,2026-02-19
DON_50712,VOL_10046,10.0,2026-03-12
DON_50713,VOL_10046,10.0,2026-03-22
DON_50714,VOL_10046,10.0,2026-04-09
DON_50715,VOL_10046,10.0,2026-04-16
DON_50716,VOL_10046,25.0,2026-04-26
DON_50717,VOL_10047,100.0,2025-05-01
DON_50718,VOL_10047,25.0,2025-05-04
DON_50719,VOL_10047,25.0,2025-05-04
DON_50720,VOL_10047,25.0,2025-05-15
DON_50721,VOL_10047,50.0,2025-05-22
DON_50722,VOL_10047,10.0,2025-05-29
DON_50723,VOL_10047,10.0,2025-06-08
DON_50724,VOL_10047,50.0,2025-06-19
DON_50725,VOL_10047,10.0,2025-06-26
DON_50726,VOL_10047,25.0,2025-07-06
DON_50727,VOL_10047,25.0,2025-07-10
DON_50728,VOL_10047,10.0,2025-07-20
DON_50729,VOL_10047,25.0,2025-07-24
DON_50730,VOL_10047,25.0,2025-08-14
DON_50731,VOL_10047,10.0,2025-08-28
DON_50732,VOL_10047,100.0,2025-09-28
DON_50733,VOL_10047,10.0,2025-10-02
DON_50734,VOL_10047,25.0,2025-10-05
DON_50735,VOL_10047,50.0,2025-10-12
DON_50736,VOL_10047,10.0,2025-11-02
DON_50737,VOL_10047,100.0,2025-11-16
DON_50738,VOL_10047,10.0,2025-11-23
DON_50739,VOL_10047,10.0,2025-12-21
DON_50740,VOL_10047,100.0,2026-01-25
DON_50741,VOL_10047,100.0,2026-02-19
DON_50742,VOL_10047,10.0,2026-02-19
DON_50743,VOL_10047,100.0,2026-02-26
DON_50744,VOL_10047,10.0,2026-03-08
DON_50745,VOL_10047,50.0,2026-04-16
DON_50746,VOL_10047,50.0,2026-04-26
DON_50747,VOL_10048,50.0,2025-10-12
DON_50748,VOL_10048,10.0,2025-10-12
DON_50749,VOL_10048,25.0,2025-10-19
DON_50750,VOL_10048,25.0,2025-11-09
DON_50751,VOL_10048,100.0,2025-11-09
DON_50752,VOL_10048,25.0,2025-11-09
DON_50753,VOL_10048,10.0,2025-11-09
DON_50754,VOL_10048,50.0,2025-12-28
DON_50755,VOL_10048,10.0,2026-01-22
DON_50756,VOL_10048,25.0,2026-01-25
DON_50757,VOL_10048,100.0,2026-02-22
DON_50758,VOL_10048,10.0,2026-03-05
DON_50759,VOL_10048,10.0,2026-03-08
DON_50760,VOL_10048,10.0,2026-04-12
DON_50761,VOL_10048,50.0,2026-04-16
DON_50762,VOL_10048,10.0,2026-04-16
DON_50763,VOL_10049,50.0,2025-06-12
DON_50764,VOL_10049,10.0,2025-06-19
DON_50765,VOL_10049,100.0,2025-07-06
DON_50766,VOL_10049,100.0,2025-07-13
DON_50767,VOL_10049,10.0,2025-07-13
DON_50768,VOL_10049,100.0,2025-07-20
DON_50769,VOL_10049,10.0,2025-08-10
DON_50770,VOL_10049,50.0,2025-08-17
DON_50771,VOL_10049,10.0,2025-08-17
DON_50772,VOL_10049,50.0,2025-08-24
DON_50773,VOL_10049,10.0,2025-09-25
DON_50774,VOL_10049,100.0,2025-10-12
DON_50775,VOL_10049,10.0,2025-10-19
DON_50776,VOL_10049,10.0,2025-10-26
DON_50777,VOL_10049,50.0,2025-11-23
DON_50778,VOL_10049,100.0,2025-11-23
DON_50779,VOL_10049,10.0,2025-12-04
DON_50780,VOL_10049,25.0,2025-12-14
DON_50781,VOL_10049,10.0,2025-12-18
DON_50782,VOL_10049,10.0,2025-12-25
DON_50783,VOL_10049,25.0,2026-02-01
DON_50784,VOL_10049,10.0,2026-02-08
DON_50785,VOL_10049,10.0,2026-02-15
DON_50786,VOL_10049,50.0,2026-02-26
DON_50787,VOL_10049,25.0,2026-03-01
DON_50788,VOL_10049,50.0,2026-04-12
DON_50789,VOL_10050,25.0,2025-06-19
DON_50790,VOL_10050,10.0,2025-07-17
DON_50791,VOL_10050,25.0,2025-07-17
DON_50792,VOL_10050,50.0,2025-07-17
DON_50793,VOL_10050,25.0,2025-07-20
DON_50794,VOL_10050,25.0,2025-07-20
DON_50795,VOL_10050,100.0,2025-07-24
DON_50796,VOL_10050,50.0,2025-08-24
DON_50797,VOL_10050,25.0,2025-09-18
DON_50798,VOL_10050,50.0,2025-09-25
DON_50799,VOL_10050,10.0,2025-10-02
DON_50800,VOL_10050,50.0,2025-10-05
DON_50801,VOL_10050,25.0,2025-10-16
DON_50802,VOL_10050,10.0,2025-10-19
DON_50803,VOL_10050,50.0,2025-10-23
DON_50804,VOL_10050,100.0,2025-11-09
DON_50805,VOL_10050,10.0,2025-11-16
DON_50806,VOL_10050,25.0,2025-11-16
DON_50807,VOL_10050,10.0,2025-12-07
DON_50808,VOL_10050,50.0,2025-12-21
DON_50809,VOL_10050,10.0,2025-12-28
DON_50810,VOL_10050,25.0,2026-01-04
DON_50811,VOL_10050,10.0,2026-01-25
DON_50812,VOL_10050,50.0,2026-02-26
DON_50813,VOL_10050,10.0,2026-03-12
DON_50814,VOL_10050,50.0,2026-03-12
DON_50815,VOL_10050,10.0,2026-03-12
DON_50816,VOL_10050,25.0,2026-03-29
DON_50817,VOL_10050,25.0,2026-04-09
DON_50818,VOL_10050,10.0,2026-04-16
DON_50819,VOL_10050,10.0,2026-04-16
DON_50820,VOL_10051,50.0,2025-04-10
DON_50821,VOL_10051,25.0,2025-04-20
DON_50822,VOL_10051,10.0,2025-04-24
DON_50823,VOL_10051,100.0,2025-04-27
DON_50824,VOL_10051,10.0,2025-05-01
DON_50825,VOL_10051,25.0,2025-05-18
DON_50826,VOL_10051,10.0,2025-05-25
DON_50827,VOL_10051,50.0,2025-06-01
DON_50828,VOL_10051,10.0,2025-06-15
DON_50829,VOL_10051,10.0,2025-06-19
DON_50830,VOL_10051,25.0,2025-06-22
DON_50831,VOL_10051,10.0,2025-07-17
DON_50832,VOL_10051,10.0,2025-07-24
DON_50833,VOL_10051,10.0,2025-08-07
DON_50834,VOL_10051,10.0,2025-08-14
DON_50835,VOL_10051,25.0,2025-08-17
DON_50836,VOL_10051,10.0,2025-09-04
DON_50837,VOL_10051,10.0,2025-10-12
DON_50838,VOL_10051,10.0,2025-10-16
DON_50839,VOL_10051,10.0,2025-10-23
DON_50840,VOL_10051,25.0,2025-11-02
DON_50841,VOL_10051,10.0,2025-11-16
DON_50842,VOL_10051,50.0,2025-11-27
DON_50843,VOL_10051,10.0,2025-11-27
DON_50844,VOL_10051,25.0,2025-12-04
DON_50845,VOL_10051,100.0,2025-12-21
DON_50846,VOL_10051,10.0,2025-12-25
DON_50847,VOL_10051,25.0,2025-12-28
DON_50848,VOL_10051,50.0,2026-01-01
DON_50849,VOL_10051,10.0,2026-01-18
DON_50850,VOL_10051,50.0,2026-02-15
DON_50851,VOL_10051,25.0,2026-02-26
DON_50852,VOL_10051,100.0,2026-02-26
DON_50853,VOL_10051,100.0,2026-03-05
DON_50854,VOL_10051,10.0,2026-03-15
DON_50855,VOL_10051,25.0,2026-04-09
DON_50856,VOL_10051,25.0,2026-04-26
DON_50857,VOL_10052,10.0,2025-05-04
DON_50858,VOL_10052,25.0,2025-05-08
DON_50859,VOL_10052,25.0,2025-05-15
DON_50860,VOL_10052,50.0,2025-05-22
DON_50861,VOL_10052,10.0,2025-05-25
DON_50862,VOL_10052,100.0,2025-06-01
DON_50863,VOL_10052,25.0,2025-06-08
DON_50864,VOL_10052,50.0,2025-06-08
DON_50865,VOL_10052,10.0,2025-06-26
DON_50866,VOL_10052,25.0,2025-07-13
DON_50867,VOL_10052,10.0,2025-07-17
DON_50868,VOL_10052,25.0,2025-07-20
DON_50869,VOL_10052,10.0,2025-07-27
DON_50870,VOL_10052,100.0,2025-08-14
DON_50871,VOL_10052,25.0,2025-08-24
DON_50872,VOL_10052,25.0,2025-10-30
DON_50873,VOL_10052,25.0,2025-11-02
DON_50874,VOL_10052,100.0,2025-11-06
DON_50875,VOL_10052,10.0,2025-11-16
DON_50876,VOL_10052,10.0,2025-11-27
DON_50877,VOL_10052,25.0,2025-11-27
DON_50878,VOL_10052,10.0,2025-11-27
DON_50879,VOL_10052,100.0,2025-12-18
DON_50880,VOL_10052,10.0,2025-12-18
DON_50881,VOL_10052,10.0,2026-02-26
DON_50882,VOL_10052,10.0,2026-03-15
DON_50883,VOL_10052,25.0,2026-03-26
DON_50884,VOL_10052,100.0,2026-04-09
DON_50885,VOL_10052,10.0,2026-04-26
DON_50886,VOL_10052,25.0,2026-04-30
DON_50887,VOL_10053,10.0,2026-02-26
DON_50888,VOL_10053,10.0,2026-02-26
DON_50889,VOL_10053,25.0,2026-03-05
DON_50890,VOL_10053,10.0,2026-03-12
DON_50891,VOL_10053,100.0,2026-03-19
DON_50892,VOL_10053,25.0,2026-04-12
DON_50893,VOL_10053,10.0,2026-04-19
DON_50894,VOL_10053,25.0,2026-04-23
DON_50895,VOL_10053,25.0,2026-04-26
DON_50896,VOL_10054,25.0,2025-10-05
DON_50897,VOL_10054,25.0,2025-10-30
DON_50898,VOL_10054,50.0,2025-11-23
DON_50899,VOL_10054,50.0,2026-01-08
DON_50900,VOL_10054,10.0,2026-02-19
DON_50901,VOL_10054,10.0,2026-03-05
DON_50902,VOL_10054,10.0,2026-03-12
DON_50903,VOL_10054,50.0,2026-04-12
DON_50904,VOL_10055,25.0,2025-09-28
DON_50905,VOL_10055,10.0,2025-09-28
DON_50906,VOL_10055,10.0,2025-10-02
DON_50907,VOL_10055,25.0,2025-10-23
DON_50908,VOL_10055,100.0,2025-10-26
DON_50909,VOL_10055,25.0,2025-11-09
DON_50910,VOL_10055,10.0,2025-11-09
DON_50911,VOL_10055,10.0,2025-11-27
DON_50912,VOL_10055,10.0,2025-12-04
DON_50913,VOL_10055,10.0,2025-12-18
DON_50914,VOL_10055,25.0,2025-12-21
DON_50915,VOL_10055,50.0,2025-12-28
DON_50916,VOL_10055,25.0,2026-01-04
DON_50917,VOL_10055,50.0,2026-01-15
DON_50918,VOL_10055,100.0,2026-01-18
DON_50919,VOL_10055,10.0,2026-01-18
DON_50920,VOL_10055,100.0,2026-03-12
DON_50921,VOL_10055,10.0,2026-03-19
DON_50922,VOL_10055,10.0,2026-03-26
DON_50923,VOL_10055,50.0,2026-04-30
DON_50924,VOL_10056,25.0,2025-04-10
DON_50925,VOL_10057,25.0,2025-11-27
DON_50926,VOL_10057,25.0,2025-11-27
DON_50927,VOL_10057,25.0,2025-11-30
DON_50928,VOL_10057,10.0,2025-12-25
DON_50929,VOL_10057,10.0,2026-01-04
DON_50930,VOL_10057,25.0,2026-01-15
DON_50931,VOL_10057,25.0,2026-02-12
DON_50932,VOL_10057,50.0,2026-02-19
DON_50933,VOL_10057,50.0,2026-02-22
DON_50934,VOL_10057,100.0,2026-02-26
DON_50935,VOL_10057,10.0,2026-03-05
DON_50936,VOL_10057,10.0,2026-03-12
DON_50937,VOL_10057,100.0,2026-04-23
DON_50938,VOL_10058,10.0,2025-04-17
DON_50939,VOL_10058,100.0,2025-04-17
DON_50940,VOL_10058,25.0,2025-04-20
DON_50941,VOL_10058,100.0,2025-04-24
DON_50942,VOL_10058,50.0,2025-05-25
DON_50943,VOL_10058,10.0,2025-06-01
DON_50944,VOL_10058,50.0,2025-06-05
DON_50945,VOL_10058,10.0,2025-06-22
DON_50946,VOL_10058,25.0,2025-06-22
DON_50947,VOL_10058,100.0,2025-07-06
DON_50948,VOL_10058,25.0,2025-07-17
DON_50949,VOL_10058,10.0,2025-07-20
DON_50950,VOL_10058,10.0,2025-07-20
DON_50951,VOL_10058,50.0,2025-07-27
DON_50952,VOL_10058,25.0,2025-10-05
DON_50953,VOL_10058,100.0,2025-10-23
DON_50954,VOL_10058,10.0,2025-11-06
DON_50955,VOL_10058,50.0,2025-11-09
DON_50956,VOL_10058,10.0,2025-11-16
DON_50957,VOL_10058,25.0,2025-11-20
DON_50958,VOL_10058,25.0,2025-12-07
DON_50959,VOL_10058,10.0,2025-12-14
DON_50960,VOL_10058,10.0,2025-12-28
DON_50961,VOL_10058,25.0,2026-01-22
DON_50962,VOL_10058,10.0,2026-01-25
DON_50963,VOL_10058,50.0,2026-01-29
DON_50964,VOL_10058,50.0,2026-02-01
DON_50965,VOL_10058,25.0,2026-03-12
DON_50966,VOL_10058,50.0,2026-03-15
DON_50967,VOL_10058,50.0,2026-03-19
DON_50968,VOL_10058,10.0,2026-03-22
DON_50969,VOL_10058,25.0,2026-04-02
DON_50970,VOL_10058,10.0,2026-04-19
DON_50971,VOL_10058,10.0,2026-04-26
DON_50972,VOL_10060,100.0,2026-03-01
DON_50973,VOL_10060,10.0,2026-03-15
DON_50974,VOL_10060,25.0,2026-04-16
DON_50975,VOL_10060,10.0,2026-04-19
DON_50976,VOL_10060,25.0,2026-04-23
DON_50977,VOL_10061,10.0,2025-10-23
DON_50978,VOL_10061,50.0,2025-10-30
DON_50979,VOL_10061,25.0,2025-11-13
DON_50980,VOL_10061,10.0,2025-11-13
DON_50981,VOL_10061,100.0,2025-11-27
DON_50982,VOL_10061,25.0,2025-12-07
DON_50983,VOL_10061,10.0,2025-12-14
DON_50984,VOL_10061,50.0,2025-12-18
DON_50985,VOL_10061,10.0,2025-12-18
DON_50986,VOL_10061,25.0,2026-01-08
DON_50987,VOL_10061,10.0,2026-01-08
DON_50988,VOL_10061,50.0,2026-01-15
DON_50989,VOL_10061,100.0,2026-01-22
DON_50990,VOL_10061,100.0,2026-01-22
DON_50991,VOL_10061,25.0,2026-02-12
DON_50992,VOL_10061,10.0,2026-03-01
DON_50993,VOL_10061,10.0,2026-04-19
DON_50994,VOL_10061,25.0,2026-04-26
DON_50995,VOL_10063,10.0,2025-11-02
DON_50996,VOL_10063,10.0,2025-11-09
DON_50997,VOL_10063,10.0,2025-11-13
DON_50998,VOL_10063,50.0,2025-11-20
DON_50999,VOL_10063,10.0,2025-11-27
DON_51000,VOL_10063,10.0,2025-11-27
DON_51001,VOL_10063,25.0,2025-12-25
DON_51002,VOL_10063,25.0,2026-02-01
DON_51003,VOL_10063,25.0,2026-02-19
DON_51004,VOL_10063,25.0,2026-04-09
DON_51005,VOL_10063,25.0,2026-04-09
DON_51006,VOL_10063,10.0,2026-04-26
DON_51007,VOL_10064,25.0,2026-01-08
DON_51008,VOL_10064,25.0,2026-01-22
DON_51009,VOL_10064,25.0,2026-01-22
DON_51010,VOL_10064,25.0,2026-01-22
DON_51011,VOL_10064,10.0,2026-02-08
DON_51012,VOL_10064,10.0,2026-02-26
DON_51013,VOL_10064,10.0,2026-02-26
DON_51014,VOL_10064,50.0,2026-03-08
DON_51015,VOL_10064,10.0,2026-03-08
DON_51016,VOL_10064,10.0,2026-03-12
DON_51017,VOL_10064,10.0,2026-04-09
DON_51018,VOL_10064,25.0,2026-04-16
DON_51019,VOL_10064,25.0,2026-04-23
DON_51020,VOL_10065,100.0,2025-12-04
DON_51021,VOL_10065,10.0,2025-12-04
DON_51022,VOL_10065,10.0,2025-12-07
DON_51023,VOL_10065,50.0,2026-01-08
DON_51024,VOL_10065,25.0,2026-01-29
DON_51025,VOL_10065,10.0,2026-02-05
DON_51026,VOL_10065,10.0,2026-02-12
DON_51027,VOL_10065,10.0,2026-02-12
DON_51028,VOL_10065,25.0,2026-02-22
DON_51029,VOL_10065,50.0,2026-03-08
DON_51030,VOL_10065,10.0,2026-03-12
DON_51031,VOL_10065,100.0,2026-04-23
DON_51032,VOL_10065,25.0,2026-04-30
DON_51033,VOL_10067,25.0,2025-01-16
DON_51034,VOL_10067,10.0,2025-01-19
DON_51035,VOL_10067,25.0,2025-02-09
DON_51036,VOL_10067,100.0,2025-02-27
DON_51037,VOL_10067,25.0,2025-03-13
DON_51038,VOL_10067,25.0,2025-03-20
DON_51039,VOL_10067,25.0,2025-04-03
DON_51040,VOL_10067,10.0,2025-04-13
DON_51041,VOL_10067,25.0,2025-04-17
DON_51042,VOL_10067,10.0,2025-04-27
DON_51043,VOL_10067,25.0,2025-05-11
DON_51044,VOL_10067,25.0,2025-05-29
DON_51045,VOL_10067,100.0,2025-06-12
DON_51046,VOL_10067,50.0,2025-06-15
DON_51047,VOL_10067,100.0,2025-06-15
DON_51048,VOL_10067,10.0,2025-07-06
DON_51049,VOL_10067,50.0,2025-07-13
DON_51050,VOL_10067,50.0,2025-07-31
DON_51051,VOL_10067,10.0,2025-07-31
DON_51052,VOL_10067,100.0,2025-07-31
DON_51053,VOL_10067,10.0,2025-07-31
DON_51054,VOL_10067,10.0,2025-08-10
DON_51055,VOL_10067,10.0,2025-08-10
DON_51056,VOL_10067,25.0,2025-10-02
DON_51057,VOL_10067,50.0,2025-10-02
DON_51058,VOL_10067,10.0,2025-10-23
DON_51059,VOL_10067,10.0,2025-12-04
DON_51060,VOL_10067,25.0,2026-02-08
DON_51061,VOL_10067,10.0,2026-02-15
DON_51062,VOL_10067,10.0,2026-02-22
DON_51063,VOL_10067,10.0,2026-02-26
DON_51064,VOL_10067,10.0,2026-03-05
DON_51065,VOL_10067,25.0,2026-03-19
DON_51066,VOL_10067,50.0,2026-03-19
DON_51067,VOL_10067,10.0,2026-04-12
DON_51068,VOL_10067,10.0,2026-04-16
DON_51069,VOL_10067,25.0,2026-04-23
DON_51070,VOL_10067,50.0,2026-04-26
DON_51071,VOL_10067,50.0,2026-04-26
DON_51072,VOL_10068,10.0,2025-05-29
DON_51073,VOL_10069,50.0,2025-05-04
DON_51074,VOL_10070,100.0,2025-04-27
DON_51075,VOL_10070,10.0,2025-06-15
DON_51076,VOL_10070,10.0,2025-06-26
DON_51077,VOL_10070,25.0,2025-06-26
DON_51078,VOL_10070,25.0,2025-06-29
DON_51079,VOL_10070,10.0,2025-06-29
DON_51080,VOL_10070,50.0,2025-07-06
DON_51081,VOL_10070,50.0,2025-07-24
DON_51082,VOL_10070,10.0,2025-07-27
DON_51083,VOL_10070,25.0,2025-07-31
DON_51084,VOL_10070,100.0,2025-08-10
DON_51085,VOL_10070,100.0,2025-09-28
DON_51086,VOL_10070,10.0,2025-10-05
DON_51087,VOL_10070,25.0,2025-10-12
DON_51088,VOL_10070,100.0,2025-10-12
DON_51089,VOL_10070,25.0,2025-11-09
DON_51090,VOL_10070,25.0,2025-11-16
DON_51091,VOL_10070,25.0,2025-11-23
DON_51092,VOL_10070,50.0,2025-11-27
DON_51093,VOL_10070,10.0,2025-12-18
DON_51094,VOL_10070,25.0,2025-12-25
DON_51095,VOL_10070,50.0,2025-12-25
DON_51096,VOL_10070,100.0,2025-12-28
DON_51097,VOL_10070,10.0,2026-01-15
DON_51098,VOL_10070,10.0,2026-02-01
DON_51099,VOL_10070,100.0,2026-02-01
DON_51100,VOL_10070,10.0,2026-02-15
DON_51101,VOL_10070,10.0,2026-02-26
DON_51102,VOL_10070,100.0,2026-03-08
DON_51103,VOL_10070,10.0,2026-03-12
DON_51104,VOL_10070,100.0,2026-03-15
DON_51105,VOL_10070,25.0,2026-03-29
DON_51106,VOL_10070,25.0,2026-03-29
DON_51107,VOL_10070,25.0,2026-04-19
DON_51108,VOL_10070,10.0,2026-04-30
DON_51109,VOL_10071,10.0,2026-02-08
DON_51110,VOL_10071,10.0,2026-02-26
DON_51111,VOL_10071,10.0,2026-02-26
DON_51112,VOL_10071,25.0,2026-03-05
DON_51113,VOL_10071,10.0,2026-03-19
DON_51114,VOL_10071,50.0,2026-03-22
DON_51115,VOL_10071,25.0,2026-04-16
DON_51116,VOL_10071,100.0,2026-04-23
DON_51117,VOL_10071,50.0,2026-04-26
DON_51118,VOL_10072,10.0,2026-02-08
DON_51119,VOL_10072,100.0,2026-02-26
DON_51120,VOL_10072,25.0,2026-02-26
DON_51121,VOL_10072,10.0,2026-03-08
DON_51122,VOL_10072,10.0,2026-03-19
DON_51123,VOL_10072,10.0,2026-03-26
DON_51124,VOL_10072,25.0,2026-04-12
DON_51125,VOL_10072,100.0,2026-04-16
DON_51126,VOL_10073,25.0,2025-05-15
DON_51127,VOL_10073,10.0,2025-06-08
DON_51128,VOL_10073,10.0,2025-06-15
DON_51129,VOL_10073,10.0,2025-06-15
DON_51130,VOL_10073,25.0,2025-06-29
DON_51131,VOL_10073,25.0,2025-07-10
DON_51132,VOL_10073,100.0,2025-08-31
DON_51133,VOL_10073,10.0,2025-09-04
DON_51134,VOL_10073,100.0,2025-09-28
DON_51135,VOL_10073,50.0,2025-10-02
DON_51136,VOL_10073,10.0,2025-11-13
DON_51137,VOL_10073,25.0,2025-11-13
DON_51138,VOL_10073,10.0,2025-12-04
DON_51139,VOL_10073,25.0,2025-12-21
DON_51140,VOL_10073,50.0,2025-12-25
DON_51141,VOL_10073,10.0,2025-12-28
DON_51142,VOL_10073,10.0,2026-01-11
DON_51143,VOL_10073,50.0,2026-01-29
DON_51144,VOL_10073,10.0,2026-02-08
DON_51145,VOL_10073,25.0,2026-02-15
DON_51146,VOL_10073,25.0,2026-02-19
DON_51147,VOL_10073,10.0,2026-03-12
DON_51148,VOL_10073,10.0,2026-03-19
DON_51149,VOL_10073,25.0,2026-04-19
DON_51150,VOL_10074,25.0,2025-11-09
DON_51151,VOL_10074,10.0,2025-11-13
DON_51152,VOL_10074,50.0,2025-11-16
DON_51153,VOL_10074,50.0,2025-12-04
DON_51154,VOL_10074,25.0,2025-12-07
DON_51155,VOL_10074,50.0,2025-12-28
DON_51156,VOL_10074,25.0,2026-01-11
DON_51157,VOL_10074,10.0,2026-01-15
DON_51158,VOL_10074,25.0,2026-02-01
DON_51159,VOL_10074,100.0,2026-02-08
DON_51160,VOL_10074,50.0,2026-02-19
DON_51161,VOL_10074,50.0,2026-02-22
DON_51162,VOL_10074,10.0,2026-03-05
